Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,CRSElapsedTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiOut,Cancelled,CancellationCode
2003,1,31,5,2001,1850,1915,UA,1163,N949UA,85,78,71,CVG,ORD,264,41,0,NA
2003,1,1,3,1808,1800,1850,UA,1163,N310UA,110,1,8,DSM,DEN,589,7,0,NA
2003,1,2,4,1753,1800,1850,UA,1163,N331UA,110,-17,-7,DSM,DEN,589,8,0,NA
2003,1,3,5,1752,1800,1850,UA,1163,N362UA,110,-2,-8,DSM,DEN,589,15,0,NA
2003,1,4,6,1748,1800,1850,UA,1163,N343UA,110,-12,-12,DSM,DEN,589,8,0,NA
2003,1,5,7,1753,1800,1850,UA,1163,N328UA,110,-21,-7,DSM,DEN,589,7,0,NA
2003,1,6,1,1755,1800,1850,UA,1163,N314UA,110,-24,-5,DSM,DEN,589,6,0,NA
2003,1,7,2,1958,2000,2129,UA,1163,N368UA,89,-19,-2,ORD,MCI,403,13,0,NA
2003,1,8,3,1959,2000,2129,UA,1163,N943UA,89,7,-1,ORD,MCI,403,14,0,NA
2003,1,9,4,2008,2000,2129,UA,1163,N909UA,89,10,8,ORD,MCI,403,18,0,NA
2003,1,10,5,1959,2000,2129,UA,1163,N944UA,89,-9,-1,ORD,MCI,403,13,0,NA
2003,1,11,6,1954,2000,2129,UA,1163,N343UA,89,-10,-6,ORD,MCI,403,16,0,NA
2003,1,12,7,2011,2000,2129,UA,1163,N203UA,89,-3,11,ORD,MCI,403,13,0,NA
2003,1,13,1,1958,2000,2129,UA,1163,N338UA,89,-8,-2,ORD,MCI,403,16,0,NA
2003,1,14,2,1958,2000,2129,UA,1163,N903UA,89,-6,-2,ORD,MCI,403,18,0,NA
2003,1,15,3,1959,2000,2129,UA,1163,N345UA,89,-4,-1,ORD,MCI,403,15,0,NA
2003,1,16,4,2006,2000,2129,UA,1163,N952UA,89,3,6,ORD,MCI,403,19,0,NA
2003,1,17,5,2000,2000,2129,UA,1163,N940UA,89,-7,0,ORD,MCI,403,19,0,NA
2003,1,18,6,1959,2000,2129,UA,1163,N318UA,89,-14,-1,ORD,MCI,403,13,0,NA
2003,1,19,7,1959,2000,2129,UA,1163,N322UA,89,-9,-1,ORD,MCI,403,14,0,NA
2003,1,20,1,2000,2000,2129,UA,1163,N909UA,89,-7,0,ORD,MCI,403,13,0,NA
2003,1,21,2,1957,2000,2129,UA,1163,N936UA,89,-7,-3,ORD,MCI,403,15,0,NA
2003,1,22,3,1957,2000,2129,UA,1163,N954UA,89,-13,-3,ORD,MCI,403,11,0,NA
2003,1,23,4,1956,2000,2129,UA,1163,N953UA,89,-14,-4,ORD,MCI,403,13,0,NA
2003,1,24,5,2006,2000,2129,UA,1163,N320UA,89,-13,6,ORD,MCI,403,8,0,NA
2003,1,25,6,2000,2000,2129,UA,1163,N342UA,89,3,0,ORD,MCI,403,20,0,NA
2003,1,26,7,2000,2000,2129,UA,1163,N325UA,89,-16,0,ORD,MCI,403,14,0,NA
2003,1,27,1,2003,2000,2129,UA,1163,N940UA,89,12,3,ORD,MCI,403,34,0,NA
2003,1,28,2,2027,2000,2129,UA,1163,N947UA,89,41,27,ORD,MCI,403,30,0,NA
2003,1,29,3,1957,2000,2129,UA,1163,N905UA,89,-11,-3,ORD,MCI,403,12,0,NA
2003,1,30,4,1957,2000,2129,UA,1163,N948UA,89,11,-3,ORD,MCI,403,33,0,NA
2003,1,31,5,2111,2000,2129,UA,1163,N956UA,89,60,71,ORD,MCI,403,15,0,NA
2003,1,1,3,1013,1020,1251,UA,1164,N398UA,91,-3,-7,DEN,TUL,541,16,0,NA
2003,1,2,4,1019,1020,1251,UA,1164,N367UA,91,-8,-1,DEN,TUL,541,11,0,NA
2003,1,3,5,1017,1020,1251,UA,1164,N379UA,91,-11,-3,DEN,TUL,541,15,0,NA
2003,1,4,6,1018,1020,1251,UA,1164,N399UA,91,-6,-2,DEN,TUL,541,18,0,NA
2003,1,5,7,1117,1020,1251,UA,1164,N375UA,91,46,57,DEN,TUL,541,9,0,NA
2003,1,6,1,1015,1020,1251,UA,1164,N380UA,91,-3,-5,DEN,TUL,541,14,0,NA
2003,1,7,2,1046,1055,1326,UA,1164,N366UA,91,-14,-9,DEN,TUL,541,14,0,NA
2003,1,8,3,1049,1055,1326,UA,1164,N376UA,91,-6,-6,DEN,TUL,541,13,0,NA
2003,1,9,4,1046,1055,1326,UA,1164,N385UA,91,-17,-9,DEN,TUL,541,10,0,NA
2003,1,10,5,1047,1055,1326,UA,1164,N369UA,91,-17,-8,DEN,TUL,541,12,0,NA
2003,1,11,6,1054,1055,1326,UA,1164,N393UA,91,-11,-1,DEN,TUL,541,11,0,NA
2003,1,12,7,1052,1055,1326,UA,1164,N371UA,91,-10,-3,DEN,TUL,541,9,0,NA
2003,1,13,1,1111,1055,1326,UA,1164,N391UA,91,1,16,DEN,TUL,541,9,0,NA
2003,1,14,2,1050,1055,1326,UA,1164,N390UA,91,-15,-5,DEN,TUL,541,8,0,NA
2003,1,15,3,1055,1055,1326,UA,1164,N381UA,91,-11,0,DEN,TUL,541,11,0,NA
2003,1,16,4,1105,1055,1326,UA,1164,N392UA,91,5,10,DEN,TUL,541,13,0,NA
2003,1,17,5,1051,1055,1326,UA,1164,N382UA,91,-15,-4,DEN,TUL,541,8,0,NA
2003,1,18,6,1052,1055,1326,UA,1164,N385UA,91,-17,-3,DEN,TUL,541,10,0,NA
2003,1,19,7,1048,1055,1326,UA,1164,N912UA,91,-17,-7,DEN,TUL,541,11,0,NA
2003,1,20,1,1049,1055,1326,UA,1164,N390UA,91,-14,-6,DEN,TUL,541,9,0,NA
2003,1,21,2,1052,1055,1326,UA,1164,N399UA,91,-9,-3,DEN,TUL,541,10,0,NA
2003,1,22,3,1054,1055,1326,UA,1164,N394UA,91,2,-1,DEN,TUL,541,28,0,NA
2003,1,23,4,1052,1055,1326,UA,1164,N366UA,91,-11,-3,DEN,TUL,541,11,0,NA
2003,1,24,5,1049,1055,1326,UA,1164,N370UA,91,-6,-6,DEN,TUL,541,19,0,NA
2003,1,25,6,1049,1055,1326,UA,1164,N395UA,91,-19,-6,DEN,TUL,541,9,0,NA
2003,1,26,7,1051,1055,1326,UA,1164,N922UA,91,-9,-4,DEN,TUL,541,10,0,NA
2003,1,27,1,1139,1055,1326,UA,1164,N381UA,91,34,44,DEN,TUL,541,10,0,NA
2003,1,28,2,1108,1055,1326,UA,1164,N399UA,91,3,13,DEN,TUL,541,10,0,NA
2003,1,29,3,1049,1055,1326,UA,1164,N391UA,91,-10,-6,DEN,TUL,541,12,0,NA
2003,1,30,4,1050,1055,1326,UA,1164,N370UA,91,-11,-5,DEN,TUL,541,12,0,NA
2003,1,31,5,1057,1055,1326,UA,1164,N931UA,91,-4,2,DEN,TUL,541,13,0,NA
2003,1,1,3,643,618,935,UA,1164,N367UA,137,29,25,SAN,DEN,853,13,0,NA
2003,1,2,4,613,618,935,UA,1164,N367UA,137,9,-5,SAN,DEN,853,22,0,NA
2003,1,3,5,612,618,935,UA,1164,N379UA,137,-3,-6,SAN,DEN,853,19,0,NA
2003,1,4,6,612,618,935,UA,1164,N399UA,137,8,-6,SAN,DEN,853,23,0,NA
2003,1,5,7,613,618,935,UA,1164,N911UA,137,1,-5,SAN,DEN,853,17,0,NA
2003,1,6,1,616,618,935,UA,1164,N391UA,137,4,-2,SAN,DEN,853,15,0,NA
2003,1,7,2,910,915,1111,UA,1165,N387UA,116,-3,-5,DEN,BOI,649,21,0,NA
2003,1,8,3,908,915,1111,UA,1165,N931UA,116,-15,-7,DEN,BOI,649,16,0,NA
2003,1,9,4,910,915,1111,UA,1165,N382UA,116,-9,-5,DEN,BOI,649,9,0,NA
2003,1,10,5,910,915,1111,UA,1165,N927UA,116,-3,-5,DEN,BOI,649,17,0,NA
2003,1,11,6,907,915,1111,UA,1165,N934UA,116,-9,-8,DEN,BOI,649,12,0,NA
2003,1,12,7,908,915,1111,UA,1165,N924UA,116,-2,-7,DEN,BOI,649,18,0,NA
2003,1,13,1,909,915,1111,UA,1165,N927UA,116,1,-6,DEN,BOI,649,18,0,NA
2003,1,14,2,906,915,1111,UA,1165,N932UA,116,-3,-9,DEN,BOI,649,10,0,NA
2003,1,15,3,908,915,1111,UA,1165,N922UA,116,-8,-7,DEN,BOI,649,13,0,NA
2003,1,16,4,912,915,1111,UA,1165,N910UA,116,1,-3,DEN,BOI,649,13,0,NA
2003,1,17,5,911,915,1111,UA,1165,N930UA,116,-6,-4,DEN,BOI,649,14,0,NA
2003,1,18,6,910,915,1111,UA,1165,N914UA,116,-1,-5,DEN,BOI,649,17,0,NA
2003,1,19,7,913,915,1111,UA,1165,N922UA,116,1,-2,DEN,BOI,649,16,0,NA
2003,1,20,1,911,915,1111,UA,1165,N929UA,116,5,-4,DEN,BOI,649,20,0,NA
2003,1,21,2,909,915,1111,UA,1165,N923UA,116,1,-6,DEN,BOI,649,18,0,NA
2003,1,22,3,NA,915,1111,UA,1165,000000,116,NA,NA,DEN,BOI,649,0,1,NA
2003,1,23,4,909,915,1111,UA,1165,N920UA,116,-7,-6,DEN,BOI,649,7,0,NA
2003,1,24,5,910,915,1111,UA,1165,N926UA,116,-4,-5,DEN,BOI,649,13,0,NA
2003,1,25,6,904,915,1111,UA,1165,N915UA,116,-6,-11,DEN,BOI,649,18,0,NA
2003,1,26,7,909,915,1111,UA,1165,N912UA,116,-2,-6,DEN,BOI,649,17,0,NA
2003,1,27,1,908,915,1111,UA,1165,N911UA,116,8,-7,DEN,BOI,649,19,0,NA
2003,1,28,2,910,915,1111,UA,1165,N937UA,116,1,-5,DEN,BOI,649,23,0,NA
2003,1,29,3,905,915,1111,UA,1165,N930UA,116,-1,-10,DEN,BOI,649,16,0,NA
2003,1,30,4,908,915,1111,UA,1165,N916UA,116,5,-7,DEN,BOI,649,14,0,NA
2003,1,31,5,912,915,1111,UA,1165,N930UA,116,-1,-3,DEN,BOI,649,16,0,NA
2003,1,7,2,733,740,824,UA,1165,N314UA,104,-17,-7,MCI,DEN,533,10,0,NA
2003,1,8,3,733,740,824,UA,1165,N931UA,104,-11,-7,MCI,DEN,533,8,0,NA
2003,1,9,4,735,740,824,UA,1165,N382UA,104,-10,-5,MCI,DEN,533,8,0,NA
2003,1,10,5,734,740,824,UA,1165,N932UA,104,-7,-6,MCI,DEN,533,9,0,NA
2003,1,11,6,735,740,824,UA,1165,N931UA,104,-11,-5,MCI,DEN,533,8,0,NA
2003,1,12,7,731,740,824,UA,1165,N398UA,104,-15,-9,MCI,DEN,533,8,0,NA
2003,1,13,1,739,740,824,UA,1165,N927UA,104,1,-1,MCI,DEN,533,11,0,NA
2003,1,14,2,737,740,824,UA,1165,N932UA,104,0,-3,MCI,DEN,533,8,0,NA
2003,1,15,3,738,740,824,UA,1165,N922UA,104,-4,-2,MCI,DEN,533,8,0,NA
2003,1,16,4,743,740,824,UA,1165,N910UA,104,14,3,MCI,DEN,533,23,0,NA
2003,1,17,5,738,740,824,UA,1165,N930UA,104,-6,-2,MCI,DEN,533,9,0,NA
2003,1,18,6,737,740,824,UA,1165,N914UA,104,1,-3,MCI,DEN,533,17,0,NA
2003,1,19,7,733,740,824,UA,1165,N390UA,104,-7,-7,MCI,DEN,533,12,0,NA
2003,1,20,1,737,740,824,UA,1165,N929UA,104,-4,-3,MCI,DEN,533,10,0,NA
2003,1,21,2,730,740,824,UA,1165,N923UA,104,-17,-10,MCI,DEN,533,8,0,NA
2003,1,22,3,738,740,824,UA,1165,N913UA,104,5,-2,MCI,DEN,533,9,0,NA
2003,1,23,4,734,740,824,UA,1165,N920UA,104,-5,-6,MCI,DEN,533,9,0,NA
2003,1,24,5,736,740,824,UA,1165,N926UA,104,-3,-4,MCI,DEN,533,10,0,NA
2003,1,25,6,733,740,824,UA,1165,N927UA,104,-5,-7,MCI,DEN,533,11,0,NA
2003,1,26,7,833,740,824,UA,1165,N376UA,104,43,53,MCI,DEN,533,10,0,NA
2003,1,27,1,735,740,824,UA,1165,N926UA,104,-2,-5,MCI,DEN,533,9,0,NA
2003,1,28,2,735,740,824,UA,1165,N913UA,104,-12,-5,MCI,DEN,533,6,0,NA
2003,1,29,3,743,740,824,UA,1165,N930UA,104,-1,3,MCI,DEN,533,10,0,NA
2003,1,30,4,735,740,824,UA,1165,N916UA,104,-7,-5,MCI,DEN,533,8,0,NA
2003,1,31,5,733,740,824,UA,1165,N930UA,104,-7,-7,MCI,DEN,533,7,0,NA
2003,1,7,2,1100,1100,1614,UA,1166,N360UA,194,10,0,DEN,IAD,1452,11,0,NA
2003,1,8,3,1054,1100,1614,UA,1166,N354UA,194,-14,-6,DEN,IAD,1452,17,0,NA
2003,1,9,4,1102,1100,1614,UA,1166,N313UA,194,0,2,DEN,IAD,1452,13,0,NA
2003,1,10,5,1101,1100,1614,UA,1166,N314UA,194,-13,1,DEN,IAD,1452,10,0,NA
2003,1,12,7,1058,1100,1613,UA,1166,N488UA,193,-4,-2,DEN,IAD,1452,10,0,NA
2003,1,13,1,1056,1100,1614,UA,1166,N202UA,194,8,-4,DEN,IAD,1452,11,0,NA
2003,1,14,2,1054,1100,1614,UA,1166,N357UA,194,-14,-6,DEN,IAD,1452,13,0,NA
2003,1,15,3,1058,1100,1614,UA,1166,N359UA,194,-11,-2,DEN,IAD,1452,9,0,NA
2003,1,16,4,1102,1100,1614,UA,1166,N365UA,194,-4,2,DEN,IAD,1452,14,0,NA
2003,1,17,5,1058,1100,1614,UA,1166,N352UA,194,-5,-2,DEN,IAD,1452,12,0,NA
2003,1,19,7,1057,1100,1613,UA,1166,N488UA,193,-5,-3,DEN,IAD,1452,10,0,NA
2003,1,20,1,1056,1100,1614,UA,1166,N333UA,194,-10,-4,DEN,IAD,1452,12,0,NA
2003,1,21,2,1057,1100,1614,UA,1166,N361UA,194,-11,-3,DEN,IAD,1452,11,0,NA
2003,1,22,3,1108,1100,1614,UA,1166,N364UA,194,6,8,DEN,IAD,1452,25,0,NA
2003,1,23,4,1143,1100,1614,UA,1166,N312UA,194,38,43,DEN,IAD,1452,13,0,NA
2003,1,24,5,1129,1100,1614,UA,1166,N329UA,194,NA,29,DEN,IAD,1452,19,0,NA
2003,1,26,7,1058,1100,1613,UA,1166,N465UA,193,0,-2,DEN,IAD,1452,11,0,NA
2003,1,27,1,1055,1100,1614,UA,1166,N311UA,194,4,-5,DEN,IAD,1452,12,0,NA
2003,1,28,2,1100,1100,1614,UA,1166,N307UA,194,-18,0,DEN,IAD,1452,12,0,NA
2003,1,29,3,1056,1100,1614,UA,1166,N340UA,194,9,-4,DEN,IAD,1452,15,0,NA
2003,1,30,4,1137,1100,1614,UA,1166,N362UA,194,44,37,DEN,IAD,1452,12,0,NA
2003,1,31,5,1112,1100,1614,UA,1166,N348UA,194,24,12,DEN,IAD,1452,14,0,NA
2003,1,1,3,1710,1700,1819,UA,1166,N306UA,79,15,10,IAD,BDL,326,28,0,NA
2003,1,2,4,1654,1700,1819,UA,1166,N365UA,79,-18,-6,IAD,BDL,326,11,0,NA
2003,1,3,5,1700,1700,1819,UA,1166,N346UA,79,-3,0,IAD,BDL,326,10,0,NA
2003,1,4,6,1657,1700,1819,UA,1166,N309UA,79,-8,-3,IAD,BDL,326,12,0,NA
2003,1,5,7,1807,1700,1819,UA,1166,N311UA,79,93,67,IAD,BDL,326,44,0,NA
2003,1,6,1,1700,1700,1819,UA,1166,N357UA,79,5,0,IAD,BDL,326,28,0,NA
2003,1,7,2,1716,1720,1839,UA,1166,N360UA,79,-1,-4,IAD,BDL,326,11,0,NA
2003,1,8,3,1714,1720,1839,UA,1166,N354UA,79,-1,-6,IAD,BDL,326,20,0,NA
2003,1,9,4,1717,1720,1839,UA,1166,N313UA,79,-11,-3,IAD,BDL,326,18,0,NA
2003,1,10,5,1728,1720,1839,UA,1166,N314UA,79,6,8,IAD,BDL,326,26,0,NA
2003,1,11,6,1715,1720,1839,UA,1166,N327UA,79,-11,-5,IAD,BDL,326,17,0,NA
2003,1,12,7,1716,1720,1839,UA,1166,N350UA,79,-9,-4,IAD,BDL,326,15,0,NA
2003,1,13,1,1712,1720,1839,UA,1166,N202UA,79,-5,-8,IAD,BDL,326,19,0,NA
2003,1,14,2,1716,1720,1839,UA,1166,N357UA,79,-3,-4,IAD,BDL,326,12,0,NA
2003,1,15,3,1719,1720,1839,UA,1166,N359UA,79,8,-1,IAD,BDL,326,20,0,NA
2003,1,16,4,1714,1720,1839,UA,1166,N365UA,79,-11,-6,IAD,BDL,326,15,0,NA
2003,1,17,5,1718,1720,1839,UA,1166,N352UA,79,2,-2,IAD,BDL,326,23,0,NA
2003,1,18,6,1712,1720,1839,UA,1166,N320UA,79,-19,-8,IAD,BDL,326,12,0,NA
2003,1,19,7,1717,1720,1839,UA,1166,N318UA,79,-2,-3,IAD,BDL,326,17,0,NA
2003,1,20,1,1721,1720,1839,UA,1166,N333UA,79,-5,1,IAD,BDL,326,17,0,NA
2003,1,21,2,1714,1720,1839,UA,1166,N361UA,79,-11,-6,IAD,BDL,326,14,0,NA
2003,1,22,3,1717,1720,1839,UA,1166,N364UA,79,3,-3,IAD,BDL,326,23,0,NA
2003,1,23,4,1723,1720,1839,UA,1166,N312UA,79,1,3,IAD,BDL,326,19,0,NA
2003,1,24,5,1913,1720,1839,UA,1166,N329UA,79,102,113,IAD,BDL,326,11,0,NA
2003,1,25,6,1716,1720,1839,UA,1166,N361UA,79,-4,-4,IAD,BDL,326,18,0,NA
2003,1,26,7,1732,1720,1839,UA,1166,N342UA,79,33,12,IAD,BDL,326,41,0,NA
2003,1,27,1,1720,1720,1839,UA,1166,N311UA,79,-6,0,IAD,BDL,326,11,0,NA
2003,1,28,2,1713,1720,1839,UA,1166,N307UA,79,-2,-7,IAD,BDL,326,18,0,NA
2003,1,29,3,1717,1720,1839,UA,1166,N340UA,79,-15,-3,IAD,BDL,326,14,0,NA
2003,1,30,4,1736,1720,1839,UA,1166,N362UA,79,32,16,IAD,BDL,326,38,0,NA
2003,1,31,5,1720,1720,1839,UA,1166,N348UA,79,6,0,IAD,BDL,326,15,0,NA
2003,1,1,3,1221,1225,1547,UA,1166,N306UA,142,-16,-4,MSY,IAD,954,7,0,NA
2003,1,2,4,1224,1225,1547,UA,1166,N365UA,142,-18,-1,MSY,IAD,954,9,0,NA
2003,1,3,5,1225,1225,1547,UA,1166,N346UA,142,-5,0,MSY,IAD,954,9,0,NA
2003,1,4,6,1225,1225,1547,UA,1166,N309UA,142,-4,0,MSY,IAD,954,11,0,NA
2003,1,5,7,1359,1225,1547,UA,1166,N357UA,142,107,94,MSY,IAD,954,23,0,NA
2003,1,6,1,1223,1225,1547,UA,1166,N357UA,142,-10,-2,MSY,IAD,954,10,0,NA
2003,1,7,2,1725,1730,1847,UA,1167,N904UA,137,-10,-5,ALB,ORD,723,8,0,NA
2003,1,8,3,1730,1730,1847,UA,1167,N947UA,137,8,0,ALB,ORD,723,12,0,NA
2003,1,9,4,1720,1730,1847,UA,1167,N903UA,137,4,-10,ALB,ORD,723,19,0,NA
2003,1,10,5,1722,1730,1847,UA,1167,N950UA,137,-17,-8,ALB,ORD,723,9,0,NA
2003,1,11,6,1716,1730,1847,UA,1167,N947UA,137,-27,-14,ALB,ORD,723,12,0,NA
2003,1,12,7,1720,1730,1847,UA,1167,N343UA,137,-13,-10,ALB,ORD,723,8,0,NA
2003,1,13,1,1717,1730,1847,UA,1167,N939UA,137,-11,-13,ALB,ORD,723,17,0,NA
2003,1,14,2,1724,1730,1847,UA,1167,N339UA,137,-16,-6,ALB,ORD,723,10,0,NA
2003,1,15,3,1724,1730,1847,UA,1167,N957UA,137,1,-6,ALB,ORD,723,27,0,NA
2003,1,16,4,1724,1730,1847,UA,1167,N943UA,137,-14,-6,ALB,ORD,723,13,0,NA
2003,1,17,5,1721,1730,1847,UA,1167,N902UA,137,-29,-9,ALB,ORD,723,9,0,NA
2003,1,18,6,1716,1730,1847,UA,1167,N949UA,137,-28,-14,ALB,ORD,723,9,0,NA
2003,1,19,7,1720,1730,1847,UA,1167,N938UA,137,-8,-10,ALB,ORD,723,9,0,NA
2003,1,20,1,1722,1730,1847,UA,1167,N952UA,137,12,-8,ALB,ORD,723,11,0,NA
2003,1,21,2,1719,1730,1847,UA,1167,N321UA,137,-1,-11,ALB,ORD,723,10,0,NA
2003,1,22,3,1721,1730,1847,UA,1167,N950UA,137,-1,-9,ALB,ORD,723,15,0,NA
2003,1,23,4,1720,1730,1847,UA,1167,N951UA,137,-16,-10,ALB,ORD,723,22,0,NA
2003,1,24,5,1726,1730,1847,UA,1167,N936UA,137,-15,-4,ALB,ORD,723,8,0,NA
2003,1,25,6,1719,1730,1847,UA,1167,N936UA,137,-20,-11,ALB,ORD,723,8,0,NA
2003,1,26,7,1716,1730,1847,UA,1167,N951UA,137,0,-14,ALB,ORD,723,36,0,NA
2003,1,27,1,1719,1730,1847,UA,1167,N944UA,137,-6,-11,ALB,ORD,723,14,0,NA
2003,1,28,2,1850,1730,1847,UA,1167,N936UA,137,131,80,ALB,ORD,723,53,0,NA
2003,1,29,3,1721,1730,1847,UA,1167,N954UA,137,-17,-9,ALB,ORD,723,9,0,NA
2003,1,30,4,1819,1730,1847,UA,1167,N944UA,137,37,49,ALB,ORD,723,15,0,NA
2003,1,31,5,1913,1730,1847,UA,1167,N942UA,137,86,103,ALB,ORD,723,12,0,NA
2003,1,7,2,1933,1935,2219,UA,1167,N904UA,164,-30,-2,ORD,AUS,978,12,0,NA
2003,1,8,3,1933,1935,2219,UA,1167,N947UA,164,-11,-2,ORD,AUS,978,18,0,NA
2003,1,9,4,1941,1935,2219,UA,1167,N903UA,164,-5,6,ORD,AUS,978,11,0,NA
2003,1,10,5,1932,1935,2219,UA,1167,N950UA,164,-8,-3,ORD,AUS,978,9,0,NA
2003,1,11,6,1933,1935,2219,UA,1167,N947UA,164,-11,-2,ORD,AUS,978,12,0,NA
2003,1,12,7,1931,1935,2219,UA,1167,N957UA,164,-21,-4,ORD,AUS,978,9,0,NA
2003,1,13,1,1934,1935,2219,UA,1167,N939UA,164,-11,-1,ORD,AUS,978,10,0,NA
2003,1,14,2,1933,1935,2219,UA,1167,N339UA,164,-20,-2,ORD,AUS,978,8,0,NA
2003,1,15,3,1932,1935,2219,UA,1167,N957UA,164,-6,-3,ORD,AUS,978,7,0,NA
2003,1,16,4,1935,1935,2219,UA,1167,N943UA,164,-14,0,ORD,AUS,978,10,0,NA
2003,1,17,5,1934,1935,2219,UA,1167,N937UA,164,-16,-1,ORD,AUS,978,7,0,NA
2003,1,18,6,1932,1935,2219,UA,1167,N943UA,164,-26,-3,ORD,AUS,978,8,0,NA
2003,1,19,7,1932,1935,2219,UA,1167,N938UA,164,-19,-3,ORD,AUS,978,7,0,NA
2003,1,20,1,1942,1935,2219,UA,1167,N952UA,164,4,7,ORD,AUS,978,17,0,NA
2003,1,21,2,1932,1935,2219,UA,1167,N321UA,164,-16,-3,ORD,AUS,978,7,0,NA
2003,1,22,3,1934,1935,2219,UA,1167,N950UA,164,-26,-1,ORD,AUS,978,8,0,NA
2003,1,23,4,1934,1935,2219,UA,1167,N951UA,164,-14,-1,ORD,AUS,978,11,0,NA
2003,1,24,5,1944,1935,2219,UA,1167,N936UA,164,-4,9,ORD,AUS,978,10,0,NA
2003,1,25,6,1944,1935,2219,UA,1167,N936UA,164,11,9,ORD,AUS,978,21,0,NA
2003,1,26,7,1944,1935,2219,UA,1167,N951UA,164,-15,9,ORD,AUS,978,13,0,NA
2003,1,27,1,1935,1935,2219,UA,1167,N944UA,164,2,0,ORD,AUS,978,31,0,NA
2003,1,28,2,2127,1935,2219,UA,1167,N936UA,164,103,112,ORD,AUS,978,13,0,NA
2003,1,29,3,1934,1935,2219,UA,1167,N954UA,164,-10,-1,ORD,AUS,978,7,0,NA
2003,1,30,4,1954,1935,2219,UA,1167,N944UA,164,11,19,ORD,AUS,978,23,0,NA
2003,1,31,5,2045,1935,2219,UA,1167,N942UA,164,48,70,ORD,AUS,978,13,0,NA
2003,1,7,2,752,755,1019,UA,1168,N365UA,144,0,-3,MSY,ORD,837,8,0,NA
2003,1,8,3,747,755,1019,UA,1168,N313UA,144,-20,-8,MSY,ORD,837,6,0,NA
2003,1,9,4,748,755,1019,UA,1168,N335UA,144,-12,-7,MSY,ORD,837,9,0,NA
2003,1,10,5,745,755,1019,UA,1168,N364UA,144,-4,-10,MSY,ORD,837,7,0,NA
2003,1,11,6,749,755,1019,UA,1168,N362UA,144,-11,-6,MSY,ORD,837,7,0,NA
2003,1,12,7,749,755,1019,UA,1168,N324UA,144,-20,-6,MSY,ORD,837,8,0,NA
2003,1,13,1,750,755,1019,UA,1168,N308UA,144,-4,-5,MSY,ORD,837,10,0,NA
2003,1,14,2,750,755,1019,UA,1168,N340UA,144,-3,-5,MSY,ORD,837,7,0,NA
2003,1,15,3,747,755,1019,UA,1168,N356UA,144,-15,-8,MSY,ORD,837,9,0,NA
2003,1,16,4,747,755,1019,UA,1168,N346UA,144,-12,-8,MSY,ORD,837,16,0,NA
2003,1,17,5,753,755,1019,UA,1168,N338UA,144,-8,-2,MSY,ORD,837,7,0,NA
2003,1,18,6,748,755,1019,UA,1168,N340UA,144,-10,-7,MSY,ORD,837,10,0,NA
2003,1,19,7,747,755,1019,UA,1168,N954UA,144,-1,-8,MSY,ORD,837,8,0,NA
2003,1,20,1,748,755,1019,UA,1168,N904UA,144,-7,-7,MSY,ORD,837,7,0,NA
2003,1,21,2,747,755,1019,UA,1168,N316UA,144,-13,-8,MSY,ORD,837,5,0,NA
2003,1,22,3,747,755,1019,UA,1168,N902UA,144,-19,-8,MSY,ORD,837,7,0,NA
2003,1,23,4,752,755,1019,UA,1168,N355UA,144,15,-3,MSY,ORD,837,10,0,NA
2003,1,24,5,751,755,1019,UA,1168,N340UA,144,-6,-4,MSY,ORD,837,8,0,NA
2003,1,25,6,746,755,1019,UA,1168,N311UA,144,-16,-9,MSY,ORD,837,9,0,NA
2003,1,26,7,756,755,1019,UA,1168,N946UA,144,-5,1,MSY,ORD,837,9,0,NA
2003,1,27,1,750,755,1019,UA,1168,N363UA,144,5,-5,MSY,ORD,837,9,0,NA
2003,1,28,2,749,755,1019,UA,1168,N349UA,144,0,-6,MSY,ORD,837,10,0,NA
2003,1,29,3,NA,755,1019,UA,1168,000000,144,NA,NA,MSY,ORD,837,0,1,NA
2003,1,30,4,748,755,1019,UA,1168,N304UA,144,-5,-7,MSY,ORD,837,8,0,NA
2003,1,31,5,751,755,1019,UA,1168,N202UA,144,-6,-4,MSY,ORD,837,8,0,NA
2003,1,1,3,914,915,1200,UA,1168,N362UA,105,2,-1,ORD,IAD,589,10,0,NA
2003,1,2,4,917,915,1200,UA,1168,N344UA,105,2,2,ORD,IAD,589,12,0,NA
2003,1,3,5,908,915,1200,UA,1168,N339UA,105,-6,-7,ORD,IAD,589,10,0,NA
2003,1,4,6,912,915,1200,UA,1168,N311UA,105,-14,-3,ORD,IAD,589,13,0,NA
2003,1,5,7,912,915,1200,UA,1168,N303UA,105,8,-3,ORD,IAD,589,18,0,NA
2003,1,6,1,913,915,1200,UA,1168,N340UA,105,-2,-2,ORD,IAD,589,13,0,NA
2003,1,7,2,1103,1105,1324,UA,1168,N365UA,79,-4,-2,ORD,PIT,412,14,0,NA
2003,1,8,3,1108,1105,1324,UA,1168,N313UA,79,7,3,ORD,PIT,412,13,0,NA
2003,1,9,4,1100,1105,1324,UA,1168,N335UA,79,-4,-5,ORD,PIT,412,12,0,NA
2003,1,10,5,1101,1105,1324,UA,1168,N364UA,79,1,-4,ORD,PIT,412,16,0,NA
